"site_ID","M_YEAR","total_abund","site_rel_SR","garden_long_grass_area","garden_ivy","garden_long_grass","garden_direction","garden_size","Urban_100m","Arable_100m","Woodland_100m","Grassland_100m","Urban_250m","Arable_250m","Woodland_250m","Grassland_250m","Urban_500m","Arable_500m","Woodland_500m","Grassland_500m","woodland_dist_m","grassland_dist_m","n_days"
620,2016,275.270337819665,0.296296296296296,200,1,1,5,4,0.75066522496738,0,0.00139005142523489,0.247944723607386,0.227343862385635,0.0835741560326193,0.106133635667435,0.582948345914311,0.0726009545102647,0.297002944790271,0.0672441128627647,0.5631519878367,97.9279372594898,31.4977979625176,14
620,2018,134.859333733726,0.296296296296296,200,1,1,5,4,0.75066522496738,0,0.00139005142523489,0.247944723607386,0.227343862385635,0.0835741560326193,0.106133635667435,0.582948345914311,0.0726009545102647,0.297002944790271,0.0672441128627647,0.5631519878367,97.9279372594898,31.4977979625176,24
620,2019,237.712249145304,0.351851851851852,200,1,1,5,4,0.75066522496738,0,0.00139005142523489,0.247944723607386,0.227343862385635,0.0835741560326193,0.106133635667435,0.582948345914311,0.0726009545102647,0.297002944790271,0.0672441128627647,0.5631519878367,97.9279372594898,31.4977979625176,26
621,2016,90.7067712773612,0.259259259259259,NA,2,NA,6,1,0.904266020673881,0.0957339793261187,0,0,0.558680873819075,0.318611449767235,0,0.122707676413689,0.45930359298088,0.400240101313236,0.0152062468068881,0.125250058898996,393.911779110328,167.978186371561,21
621,2017,96.1320968758648,0.277777777777778,NA,2,NA,6,1,0.904266020673881,0.0957339793261187,0,0,0.558680873819075,0.318611449767235,0,0.122707676413689,0.45930359298088,0.400240101313236,0.0152062468068881,0.125250058898996,393.911779110328,167.978186371561,26
621,2018,102.464535973644,0.277777777777778,NA,2,NA,6,1,0.904266020673881,0.0957339793261187,0,0,0.558680873819075,0.318611449767235,0,0.122707676413689,0.45930359298088,0.400240101313236,0.0152062468068881,0.125250058898996,393.911779110328,167.978186371561,25
621,2020,126.942405686481,0.259259259259259,NA,2,NA,6,1,0.904266020673881,0.0957339793261187,0,0,0.558680873819075,0.318611449767235,0,0.122707676413689,0.45930359298088,0.400240101313236,0.0152062468068881,0.125250058898996,393.911779110328,167.978186371561,26
622,2016,44.6415468986931,0.207547169811321,0,2,2,NA,1,1,0,0,0,0.877780875651634,0,0,0.122219124348366,0.79002186941538,0.00951895301205875,0.0246930133232865,0.175766164249275,361.136149192053,126.997930609708,28
622,2018,52.9182901467621,0.245283018867925,0,2,2,NA,1,1,0,0,0,0.877780875651634,0,0,0.122219124348366,0.79002186941538,0.00951895301205875,0.0246930133232865,0.175766164249275,361.136149192053,126.997930609708,46
623,2017,130.136289533896,0.296296296296296,2,1,1,6,2,0.731492985521548,0.268507014478452,0,0,0.462032052935645,0.402120669412562,0.0266345901176455,0.109212687534148,0.328095142764305,0.31327243474092,0.138421708196626,0.22021071429815,171.148045944361,130.048536282208,20
624,2019,84.0595053075291,0.222222222222222,0,2,2,4,3,1,0,0,0,0.943855286940764,0,0,0.056144713059236,0.850335563230943,0,0.0335177536572882,0.116146683111769,380.922225020948,156.126711029413,67
624,2020,61.5493634318752,0.240740740740741,0,2,2,4,3,1,0,0,0,0.943855286940764,0,0,0.056144713059236,0.850335563230943,0,0.0335177536572882,0.116146683111769,380.922225020948,156.126711029413,107
625,2016,273.110072831223,0.339622641509434,10,1,1,5,3,0.516470807058469,0,0.000572641775404982,0.482956551166126,0.494846308928583,0.076715570500209,0.0486420711420172,0.379796049429191,0.225655419907007,0.364906310410156,0.0404884165565935,0.368949853126243,99.0080219774166,0,98
625,2017,321.063693907779,0.39622641509434,10,1,1,5,3,0.516470807058469,0,0.000572641775404982,0.482956551166126,0.494846308928583,0.076715570500209,0.0486420711420172,0.379796049429191,0.225655419907007,0.364906310410156,0.0404884165565935,0.368949853126243,99.0080219774166,0,136
625,2018,412.072104330094,0.471698113207547,10,1,1,5,3,0.516470807058469,0,0.000572641775404982,0.482956551166126,0.494846308928583,0.076715570500209,0.0486420711420172,0.379796049429191,0.225655419907007,0.364906310410156,0.0404884165565935,0.368949853126243,99.0080219774166,0,126
625,2019,427.534475096582,0.490566037735849,10,1,1,5,3,0.516470807058469,0,0.000572641775404982,0.482956551166126,0.494846308928583,0.076715570500209,0.0486420711420172,0.379796049429191,0.225655419907007,0.364906310410156,0.0404884165565935,0.368949853126243,99.0080219774166,0,155
625,2020,464.052406708096,0.471698113207547,10,1,1,5,3,0.516470807058469,0,0.000572641775404982,0.482956551166126,0.494846308928583,0.076715570500209,0.0486420711420172,0.379796049429191,0.225655419907007,0.364906310410156,0.0404884165565935,0.368949853126243,99.0080219774166,0,171
625,2021,288.191220565091,0.39622641509434,10,1,1,5,3,0.516470807058469,0,0.000572641775404982,0.482956551166126,0.494846308928583,0.076715570500209,0.0486420711420172,0.379796049429191,0.225655419907007,0.364906310410156,0.0404884165565935,0.368949853126243,99.0080219774166,0,165
626,2017,224.009158373844,0.296296296296296,0,1,2,5,3,0.858092382422983,0,0,0.141907617577017,0.55109313051327,0.0483530799082747,0,0.400553789578455,0.352029961698876,0.340688320270427,0,0.307281718030698,519.324934511291,61.1495981963659,7
627,2016,100.380392540221,0.283018867924528,0,2,2,5,2,1,0,0,0,0.601029237821589,0.199859711260138,0,0.199111050918273,0.383659139898271,0.365795669012704,0,0.250545191089026,669.992777627762,112.702880135581,27
627,2017,114.561338649972,0.264150943396226,0,2,2,5,2,1,0,0,0,0.601029237821589,0.199859711260138,0,0.199111050918273,0.383659139898271,0.365795669012704,0,0.250545191089026,669.992777627762,112.702880135581,34
627,2018,92.9314032121338,0.339622641509434,0,2,2,5,2,1,0,0,0,0.601029237821589,0.199859711260138,0,0.199111050918273,0.383659139898271,0.365795669012704,0,0.250545191089026,669.992777627762,112.702880135581,45
627,2019,113.363787576574,0.30188679245283,0,2,2,5,2,1,0,0,0,0.601029237821589,0.199859711260138,0,0.199111050918273,0.383659139898271,0.365795669012704,0,0.250545191089026,669.992777627762,112.702880135581,49
627,2020,108.939304728874,0.264150943396226,0,2,2,5,2,1,0,0,0,0.601029237821589,0.199859711260138,0,0.199111050918273,0.383659139898271,0.365795669012704,0,0.250545191089026,669.992777627762,112.702880135581,73
627,2021,113.710010200482,0.320754716981132,0,2,2,5,2,1,0,0,0,0.601029237821589,0.199859711260138,0,0.199111050918273,0.383659139898271,0.365795669012704,0,0.250545191089026,669.992777627762,112.702880135581,65
628,2020,50.9088408623712,0.203703703703704,2,1,1,5,1,1,0,0,0,0.818887670514815,0,0,0.181112329485185,0.692420646912322,0.0270677858800147,0.00305076556706016,0.277460801640603,460.32079812863,141.004564705162,22
