"site_ID","M_YEAR","SITE_ID","SPECIES","TOTAL_NM","SINDEX","garden_long_grass_area","garden_ivy","garden_long_grass","garden_direction","garden_size","Urban_100m","Arable_100m","Woodland_100m","Grassland_100m","Urban_250m","Arable_250m","Woodland_250m","Grassland_250m","Urban_500m","Arable_500m","Woodland_500m","Grassland_500m","woodland_dist_m","grassland_dist_m","n_days"
331,2017,456,"Holly Blue",0.1815,7.99424414421616,9,1,1,5,2,1,0,0,0,1,0,0,0,1,0,0,0,796.215578554071,627.135198881411,33
331,2018,456,"Holly Blue",0.25633,3.78229131207686,9,1,1,5,2,1,0,0,0,1,0,0,0,1,0,0,0,796.215578554071,627.135198881411,31
331,2021,456,"Holly Blue",0.26878,4.20291682427605,9,1,1,5,2,1,0,0,0,1,0,0,0,1,0,0,0,796.215578554071,627.135198881411,37
332,2016,457,"Holly Blue",0.23442,5.09748948642793,0,1,2,1,3,1,0,0,0,0.999822504751558,0.00017749524844219,0,0,0.817548657137943,0.182451342862057,0,0,511.824397442104,690.65267625743,29
332,2017,457,"Holly Blue",0.23754,2.20901720824405,0,1,2,1,3,1,0,0,0,0.999822504751558,0.00017749524844219,0,0,0.817548657137943,0.182451342862057,0,0,511.824397442104,690.65267625743,37
332,2018,457,"Holly Blue",0.28599,2.60403104005,0,1,2,1,3,1,0,0,0,0.999822504751558,0.00017749524844219,0,0,0.817548657137943,0.182451342862057,0,0,511.824397442104,690.65267625743,29
332,2019,457,"Holly Blue",0.22339,3.98263570831176,0,1,2,1,3,1,0,0,0,0.999822504751558,0.00017749524844219,0,0,0.817548657137943,0.182451342862057,0,0,511.824397442104,690.65267625743,49
332,2020,457,"Holly Blue",0.30019,2.37028609353149,0,1,2,1,3,1,0,0,0,0.999822504751558,0.00017749524844219,0,0,0.817548657137943,0.182451342862057,0,0,511.824397442104,690.65267625743,48
333,2017,458,"Holly Blue",0.20457,2.66673777967412,0,2,2,6,2,0.379695517282577,0,0.0176074152735311,0.602697067443891,0.169557425860357,0,0.333449746712224,0.496992827427419,0.0929332530010725,0.025645386696003,0.527490073902742,0.353931286400182,76.5369751988736,9.04084808459225,52
333,2018,458,"Holly Blue",0.12101,12.2940742562085,0,2,2,6,2,0.379695517282577,0,0.0176074152735311,0.602697067443891,0.169557425860357,0,0.333449746712224,0.496992827427419,0.0929332530010725,0.025645386696003,0.527490073902742,0.353931286400182,76.5369751988736,9.04084808459225,10
334,2016,459,"Holly Blue",0.31756,12.2010736944851,20,1,1,6,3,0.172805243655205,0.416714016776817,0,0.410480739567978,0.0276488389848284,0.607932334020282,0.0506920724741501,0.31372675452074,0.018837162177284,0.80275110255786,0.0962993175329964,0.0821124177318596,197.134516337516,19.3893692851138,23
335,2016,460,"Holly Blue",0.29356,3.19626676042382,16,1,1,4,4,0,0.0129234421655493,0.776424350074349,0.210652207760102,0,0.266160705223097,0.429022934002038,0.304816360774865,0,0.205826232937967,0.366269442393886,0.427904324668146,0,40.5927617419456,38
335,2017,460,"Holly Blue",0.21131,2.36010478865262,16,1,1,4,4,0,0.0129234421655493,0.776424350074349,0.210652207760102,0,0.266160705223097,0.429022934002038,0.304816360774865,0,0.205826232937967,0.366269442393886,0.427904324668146,0,40.5927617419456,43
335,2018,460,"Holly Blue",0.33677,4.56024078071322,16,1,1,4,4,0,0.0129234421655493,0.776424350074349,0.210652207760102,0,0.266160705223097,0.429022934002038,0.304816360774865,0,0.205826232937967,0.366269442393886,0.427904324668146,0,40.5927617419456,40
335,2019,460,"Holly Blue",0.21032,4.27844093612288,16,1,1,4,4,0,0.0129234421655493,0.776424350074349,0.210652207760102,0,0.266160705223097,0.429022934002038,0.304816360774865,0,0.205826232937967,0.366269442393886,0.427904324668146,0,40.5927617419456,41
335,2020,460,"Holly Blue",0.24642,3.97266804385826,16,1,1,4,4,0,0.0129234421655493,0.776424350074349,0.210652207760102,0,0.266160705223097,0.429022934002038,0.304816360774865,0,0.205826232937967,0.366269442393886,0.427904324668146,0,40.5927617419456,36
335,2021,460,"Holly Blue",0.19872,3.52038301767232,16,1,1,4,4,0,0.0129234421655493,0.776424350074349,0.210652207760102,0,0.266160705223097,0.429022934002038,0.304816360774865,0,0.205826232937967,0.366269442393886,0.427904324668146,0,40.5927617419456,26
336,2017,463,"Holly Blue",0.2421,2.84179715251925,0,1,2,6,4,0.660997689120422,0,0,0.339002310879578,0.334535027881932,0,0.194465519872852,0.470999452245216,0.292303420912566,0.066337124950033,0.31773431359066,0.323625140546741,107.953226173432,36.4337411335743,125
336,2018,463,"Holly Blue",0.46654,6.92182034646018,0,1,2,6,4,0.660997689120422,0,0,0.339002310879578,0.334535027881932,0,0.194465519872852,0.470999452245216,0.292303420912566,0.066337124950033,0.31773431359066,0.323625140546741,107.953226173432,36.4337411335743,130
336,2019,463,"Holly Blue",0.24719,6.88551116313497,0,1,2,6,4,0.660997689120422,0,0,0.339002310879578,0.334535027881932,0,0.194465519872852,0.470999452245216,0.292303420912566,0.066337124950033,0.31773431359066,0.323625140546741,107.953226173432,36.4337411335743,126
336,2020,463,"Holly Blue",0.32761,5.22584353824446,0,1,2,6,4,0.660997689120422,0,0,0.339002310879578,0.334535027881932,0,0.194465519872852,0.470999452245216,0.292303420912566,0.066337124950033,0.31773431359066,0.323625140546741,107.953226173432,36.4337411335743,121
337,2021,464,"Holly Blue",0.32801,4.07522872221203,0,2,2,6,1,1,0,0,0,0.809625412986295,0,0,0.190374587013705,0.491505737708606,0.027814158912957,0.0136250631028144,0.467055040275623,430.03918450309,104.926342891965,93
338,2020,465,"Holly Blue",0.228,43.2463600980251,0,1,2,6,3,0.671143261158931,0,0.157831219925237,0.171025518915831,0.223419041294462,0.0776765914029238,0.116828331894034,0.58207603540858,0.105711556753334,0.144665258793454,0.22890721327527,0.520715971177942,24.2962339276012,55.6020389368294,45
339,2017,467,"Holly Blue",0.24233,0.890741631482372,1200,1,1,2,4,0.0692860564475548,0.227035132889344,0,0.703678810663101,0.115866745910394,0.198032555753475,0,0.686100698336131,0.0398204608154218,0.295146210065088,0.0914255522020464,0.573607776917443,267.096275060685,0,123
339,2018,467,"Holly Blue",0.42868,5.41392135737836,1200,1,1,2,4,0.0692860564475548,0.227035132889344,0,0.703678810663101,0.115866745910394,0.198032555753475,0,0.686100698336131,0.0398204608154218,0.295146210065088,0.0914255522020464,0.573607776917443,267.096275060685,0,104
339,2019,467,"Holly Blue",0.24765,5.85270211940976,1200,1,1,2,4,0.0692860564475548,0.227035132889344,0,0.703678810663101,0.115866745910394,0.198032555753475,0,0.686100698336131,0.0398204608154218,0.295146210065088,0.0914255522020464,0.573607776917443,267.096275060685,0,140
339,2020,467,"Holly Blue",0.3349,17.7925060188712,1200,1,1,2,4,0.0692860564475548,0.227035132889344,0,0.703678810663101,0.115866745910394,0.198032555753475,0,0.686100698336131,0.0398204608154218,0.295146210065088,0.0914255522020464,0.573607776917443,267.096275060685,0,138
339,2021,467,"Holly Blue",0.33385,5.39449976803651,1200,1,1,2,4,0.0692860564475548,0.227035132889344,0,0.703678810663101,0.115866745910394,0.198032555753475,0,0.686100698336131,0.0398204608154218,0.295146210065088,0.0914255522020464,0.573607776917443,267.096275060685,0,152
340,2016,468,"Holly Blue",0.23247,4.11395659775789,0,2,2,5,2,1,0,0,0,1,0,0,0,0.960878762416273,0,0.00661406103145728,0.0325071765522693,454.985477902504,305.707901973661,28
340,2017,468,"Holly Blue",0.21883,5.47660122128207,0,2,2,5,2,1,0,0,0,1,0,0,0,0.960878762416273,0,0.00661406103145728,0.0325071765522693,454.985477902504,305.707901973661,37
340,2018,468,"Holly Blue",0.24213,4.75319057917627,0,2,2,5,2,1,0,0,0,1,0,0,0,0.960878762416273,0,0.00661406103145728,0.0325071765522693,454.985477902504,305.707901973661,24
340,2019,468,"Holly Blue",0.19913,4.34480361487661,0,2,2,5,2,1,0,0,0,1,0,0,0,0.960878762416273,0,0.00661406103145728,0.0325071765522693,454.985477902504,305.707901973661,37
340,2020,468,"Holly Blue",0.2656,7.14553671912682,0,2,2,5,2,1,0,0,0,1,0,0,0,0.960878762416273,0,0.00661406103145728,0.0325071765522693,454.985477902504,305.707901973661,36
341,2017,469,"Holly Blue",0.20662,9.90573046507405,0,1,2,6,2,1,0,0,0,1,0,0,0,0.929343317043056,0,0,0.0706566829569444,874.177229404433,253.030852594045,78
342,2016,470,"Holly Blue",0.3121,4.55466739541345,15,2,1,2,2,1,0,0,0,0.972996349221461,0,0,0.0270036507785392,0.963684875562161,0,0,0.0363151244378392,700.250431943034,201.278781663237,34
342,2017,470,"Holly Blue",0.20374,1.95667912419042,15,2,1,2,2,1,0,0,0,0.972996349221461,0,0,0.0270036507785392,0.963684875562161,0,0,0.0363151244378392,700.250431943034,201.278781663237,57
342,2018,470,"Holly Blue",0.25607,1.61147369269197,15,2,1,2,2,1,0,0,0,0.972996349221461,0,0,0.0270036507785392,0.963684875562161,0,0,0.0363151244378392,700.250431943034,201.278781663237,25
342,2019,470,"Holly Blue",0.23267,5.55792281897846,15,2,1,2,2,1,0,0,0,0.972996349221461,0,0,0.0270036507785392,0.963684875562161,0,0,0.0363151244378392,700.250431943034,201.278781663237,30
343,2017,471,"Holly Blue",0.14126,15.9557493883629,200,1,1,4,3,0.352733228908476,0,0.18641178861206,0.460854982479463,0.527305945623296,0,0.18373904052181,0.288955013854894,0.465650152520154,0,0.0934406936370556,0.440909153842791,39.9765094961566,30.6730619015864,16
343,2019,471,"Holly Blue",0.12099,36.6676444705192,200,1,1,4,3,0.352733228908476,0,0.18641178861206,0.460854982479463,0.527305945623296,0,0.18373904052181,0.288955013854894,0.465650152520154,0,0.0934406936370556,0.440909153842791,39.9765094961566,30.6730619015864,14
343,2020,471,"Holly Blue",0.19449,25.2993759487266,200,1,1,4,3,0.352733228908476,0,0.18641178861206,0.460854982479463,0.527305945623296,0,0.18373904052181,0.288955013854894,0.465650152520154,0,0.0934406936370556,0.440909153842791,39.9765094961566,30.6730619015864,19
343,2021,471,"Holly Blue",0.30107,2.89184499710816,200,1,1,4,3,0.352733228908476,0,0.18641178861206,0.460854982479463,0.527305945623296,0,0.18373904052181,0.288955013854894,0.465650152520154,0,0.0934406936370556,0.440909153842791,39.9765094961566,30.6730619015864,20
344,2018,472,"Holly Blue",0.10938,35.1000351000351,1000,1,1,1,4,0,0,0,1,0.0210190914724048,0.197363360845993,0,0.781617547681603,0.0741561340189229,0.475233477220317,0,0.45061038876076,619.269866504402,0,6
345,2020,474,"Holly Blue",0.11983,7.42115027829314,6,2,1,5,2,1,0,0,0,0.865885785241641,0,0,0.134114214758359,0.708724859041178,0.0340965975708579,0,0.257178543387964,531.051289102488,155.07991071202,10
346,2018,475,"Holly Blue",0.31595,1.34112976771632,0,2,2,4,3,1,0,0,0,0.878303418725322,0,0,0.121696581274678,0.60554743459802,0.0801988123599985,0.0597918161980504,0.240386596786573,257.995716775433,115.904798990551,33
347,2016,476,"Holly Blue",0.26493,14.9915672434256,50,1,1,8,4,1,0,0,0,0.855050866808535,0,0.144949133191465,0,0.855459626938322,0.00176970318015256,0.111068954400748,0.0296784251110405,123.017791389017,263.580037914256,46
347,2017,476,"Holly Blue",0.20283,15.890672175433,50,1,1,8,4,1,0,0,0,0.855050866808535,0,0.144949133191465,0,0.855459626938322,0.00176970318015256,0.111068954400748,0.0296784251110405,123.017791389017,263.580037914256,64
347,2019,476,"Holly Blue",0.23432,21.7366650285412,0,1,2,8,4,1,0,0,0,0.855050866808535,0,0.144949133191465,0,0.855459626938322,0.00176970318015256,0.111068954400748,0.0296784251110405,123.017791389017,263.580037914256,97
347,2020,476,"Holly Blue",0.29601,27.3481013080397,0,1,2,8,4,1,0,0,0,0.855050866808535,0,0.144949133191465,0,0.855459626938322,0.00176970318015256,0.111068954400748,0.0296784251110405,123.017791389017,263.580037914256,118
348,2017,477,"Holly Blue",0.1865,6.48760866744518,0,1,2,7,1,0,0.445316911289148,0,0.554683088710852,0,0.442303513396308,0.0865646542931802,0.471131832310512,0.0216490763119455,0.184898746937894,0.23776772486276,0.555684451887401,120.083451555608,13.0095266043174,30
349,2016,478,"Holly Blue",0.35136,1.68152951925071,0,1,2,NA,2,1,0,0,0,0.934878651550497,0,0.0445827570965723,0.0205385913529311,0.896216215728538,0,0.0299974596664433,0.0737863246050187,172.675899094448,186.767185088176,68
349,2017,478,"Holly Blue",0.23806,3.16312221249855,0,1,2,NA,2,1,0,0,0,0.934878651550497,0,0.0445827570965723,0.0205385913529311,0.896216215728538,0,0.0299974596664433,0.0737863246050187,172.675899094448,186.767185088176,67
349,2018,478,"Holly Blue",0.46339,9.27041809585612,0,1,2,NA,2,1,0,0,0,0.934878651550497,0,0.0445827570965723,0.0205385913529311,0.896216215728538,0,0.0299974596664433,0.0737863246050187,172.675899094448,186.767185088176,90
349,2019,478,"Holly Blue",0.2473,2.98147016293734,0,1,2,NA,2,1,0,0,0,0.934878651550497,0,0.0445827570965723,0.0205385913529311,0.896216215728538,0,0.0299974596664433,0.0737863246050187,172.675899094448,186.767185088176,109
349,2020,478,"Holly Blue",0.33417,6.64000449477228,0,1,2,NA,2,1,0,0,0,0.934878651550497,0,0.0445827570965723,0.0205385913529311,0.896216215728538,0,0.0299974596664433,0.0737863246050187,172.675899094448,186.767185088176,116
349,2021,478,"Holly Blue",0.32838,3.38939007925524,0,1,2,NA,2,1,0,0,0,0.934878651550497,0,0.0445827570965723,0.0205385913529311,0.896216215728538,0,0.0299974596664433,0.0737863246050187,172.675899094448,186.767185088176,93
350,2017,479,"Holly Blue",0.21833,1.998001998002,0,2,2,7,2,1,0,0,0,0.93381001575653,0,0.0661899842434702,0,0.894624246924042,0.0226998846732533,0.0826758684027051,0,158.194377224701,625.42942799686,35
350,2018,479,"Holly Blue",0.38584,2.38931498339426,0,2,2,7,2,1,0,0,0,0.93381001575653,0,0.0661899842434702,0,0.894624246924042,0.0226998846732533,0.0826758684027051,0,158.194377224701,625.42942799686,35
350,2020,479,"Holly Blue",0.29995,6.94717828775212,0,2,2,7,2,1,0,0,0,0.93381001575653,0,0.0661899842434702,0,0.894624246924042,0.0226998846732533,0.0826758684027051,0,158.194377224701,625.42942799686,26
351,2017,480,"Holly Blue",0.14146,4.78583393156258,300,1,1,7,4,0.178966771044261,0,0.128978203953629,0.692055025002111,0.028634683367113,0,0.192827799316975,0.778537517315912,0.00715867084177577,0,0.208816237960546,0.784025091197678,47.0150717897404,23.9178196928694,30
352,2018,481,"Holly Blue",0.40699,4.14118686415527,8,1,1,3,3,0.981530164439412,0,0,0.0184698355605876,0.775030706809095,0,0.0427203324933896,0.182248960697515,0.599809111525876,0.00983467168823061,0.106390869893157,0.283965346892736,144.625156741852,87.7009107155581,28
352,2019,481,"Holly Blue",0.21446,2.64893645201452,8,1,1,3,3,0.981530164439412,0,0,0.0184698355605876,0.775030706809095,0,0.0427203324933896,0.182248960697515,0.599809111525876,0.00983467168823061,0.106390869893157,0.283965346892736,144.625156741852,87.7009107155581,37
353,2017,482,"Holly Blue",0.16184,21.5081515894524,NA,NA,NA,NA,NA,1,0,0,0,0.981696437131966,0,0.000710400993744315,0.0175931618742892,0.749667403955668,0,0.137093898175388,0.113238697868944,241.075436544902,195.869483604888,25
353,2018,482,"Holly Blue",0.21533,11.1957008508733,NA,NA,NA,NA,NA,1,0,0,0,0.981696437131966,0,0.000710400993744315,0.0175931618742892,0.749667403955668,0,0.137093898175388,0.113238697868944,241.075436544902,195.869483604888,18
354,2020,483,"Holly Blue",0.24314,2.798376941374,0,2,2,3,2,1,0,0,0,0.914548773216956,0.0854512267830436,0,0,0.94635075281877,0.0534572132823527,0.00019203389887714,0,486.265705626275,623.573196131846,22
355,2019,484,"Holly Blue",0.15273,25.4284697146926,1575,1,1,6,4,0.56404733421855,0,0.299745620593869,0.136207045187581,0.289627809212279,0,0.240396331360963,0.469975859426758,0.193384491000512,0,0.27652633375565,0.530089175243837,17.2416278404551,47.0787012087928,30
355,2021,484,"Holly Blue",0.17389,3.61480624638519,1575,1,1,6,4,0.56404733421855,0,0.299745620593869,0.136207045187581,0.289627809212279,0,0.240396331360963,0.469975859426758,0.193384491000512,0,0.27652633375565,0.530089175243837,17.2416278404551,47.0787012087928,24
356,2021,486,"Holly Blue",0.15682,5.07305194805195,0,2,2,5,3,0.693984487474277,0,0,0.306015512525723,0.542523435431684,0.0117908618615515,0.194583618096703,0.251102084610062,0.360817639586107,0.0654923152086856,0.244095188029439,0.247702322608125,120.523358369326,4.26323495674669,10
357,2020,488,"Holly Blue",0.32597,8.18821988099787,0,1,2,5,3,1,0,0,0,1,0,0,0,0.981654001638708,0,0.00010968647778803,0,491.649555210121,714.474956887685,78
358,2016,489,"Holly Blue",0.2483,7.4690036349151,0,1,2,7,3,0.997698302346816,0,0,0.00230169765318429,0.656486594340407,0,0,0.343513405659593,0.676096343372114,0,0.0558343858969144,0.237593859801336,309.341152258953,94.3827570254731,29
359,2016,490,"Holly Blue",0.35132,4.92984825927058,0,1,2,7,2,0.782071492666327,0,0,0.217928507333673,0.683291658109867,0,0,0.316708341890133,0.706503221997977,0.00536874736927365,0.00531173822518207,0.275882317280046,343.671816699159,11.7702972924358,68
359,2017,490,"Holly Blue",0.24149,6.89198875227436,0,1,2,7,2,0.782071492666327,0,0,0.217928507333673,0.683291658109867,0,0,0.316708341890133,0.706503221997977,0.00536874736927365,0.00531173822518207,0.275882317280046,343.671816699159,11.7702972924358,95
359,2018,490,"Holly Blue",0.46423,11.9132713843221,0,1,2,7,2,0.782071492666327,0,0,0.217928507333673,0.683291658109867,0,0,0.316708341890133,0.706503221997977,0.00536874736927365,0.00531173822518207,0.275882317280046,343.671816699159,11.7702972924358,107
359,2019,490,"Holly Blue",0.24779,11.3713895838071,0,1,2,7,2,0.782071492666327,0,0,0.217928507333673,0.683291658109867,0,0,0.316708341890133,0.706503221997977,0.00536874736927365,0.00531173822518207,0.275882317280046,343.671816699159,11.7702972924358,138
359,2020,490,"Holly Blue",0.33417,16.6082781886597,0,1,2,7,2,0.782071492666327,0,0,0.217928507333673,0.683291658109867,0,0,0.316708341890133,0.706503221997977,0.00536874736927365,0.00531173822518207,0.275882317280046,343.671816699159,11.7702972924358,149
359,2021,490,"Holly Blue",0.32828,3.63535014480811,0,1,2,7,2,0.782071492666327,0,0,0.217928507333673,0.683291658109867,0,0,0.316708341890133,0.706503221997977,0.00536874736927365,0.00531173822518207,0.275882317280046,343.671816699159,11.7702972924358,116
360,2019,491,"Holly Blue",0.11715,4.17222963951936,10,1,1,6,4,0.957871210064725,0,0,0.0421287899352752,0.820666704991713,0,0.0289881362437857,0.150345158764501,0.615756434741836,0.168440432889525,0.0214124545634648,0.194390677805174,169.977852120187,55.958414784109,47
360,2020,491,"Holly Blue",0.14802,16.9176112332939,10,1,1,6,4,0.957871210064725,0,0,0.0421287899352752,0.820666704991713,0,0.0289881362437857,0.150345158764501,0.615756434741836,0.168440432889525,0.0214124545634648,0.194390677805174,169.977852120187,55.958414784109,59
361,2020,492,"Holly Blue",0.33489,25.5145850199946,70,1,1,2,3,1,0,0,0,1,0,0,0,0.738353310550421,0.0341289442921974,0.0470590143161583,0.180458730841224,351.721553386855,275.088433892552,145
361,2021,492,"Holly Blue",0.32961,22.3275337564401,70,1,1,2,3,1,0,0,0,1,0,0,0,0.738353310550421,0.0341289442921974,0.0470590143161583,0.180458730841224,351.721553386855,275.088433892552,107
362,2020,493,"Holly Blue",0.3297,8.83041193871694,4,2,1,7,2,0.820284781364377,0,0,0.179715218635623,0.758728618399392,0,0.0884656604618355,0.152805721138772,0.515084196060964,0,0.197567848223889,0.285452805175718,149.951218036263,23.6522361704491,77
363,2018,494,"Holly Blue",0.46423,1.59646648750765,0,2,2,2,4,0.776535383122745,0,0.204871134149475,0.0185934827277803,0.295720959281161,0,0.266306408439812,0.437972632279027,0.28672180330543,0,0.223388386530166,0.471293981962449,42.8463923012299,86.3898422827987,85
363,2019,494,"Holly Blue",0.23404,1.1134617525888,0,2,2,2,4,0.776535383122745,0,0.204871134149475,0.0185934827277803,0.295720959281161,0,0.266306408439812,0.437972632279027,0.28672180330543,0,0.223388386530166,0.471293981962449,42.8463923012299,86.3898422827987,102
363,2020,494,"Holly Blue",0.32761,5.10660028086301,0,2,2,2,4,0.776535383122745,0,0.204871134149475,0.0185934827277803,0.295720959281161,0,0.266306408439812,0.437972632279027,0.28672180330543,0,0.223388386530166,0.471293981962449,42.8463923012299,86.3898422827987,130
364,2020,495,"Holly Blue",0.21547,1.57331655129012,0,2,2,4,3,1,0,0,0,0.964383214476806,0,0.00283826234895672,0.0327785231742374,0.678838693465917,0,0.107567886730558,0.185284067937405,234.016458331421,212.781209641003,34
365,2018,496,"Holly Blue",0.35424,9.92408078201756,2,2,1,1,2,1,0,0,0,0.970310899522929,0,0.0296891004770713,0,0.980783284508793,0,0.0192167154912069,0,116.122492591792,792.1086931587,56
365,2020,496,"Holly Blue",0.29387,8.18495010900865,2,2,1,1,2,1,0,0,0,0.970310899522929,0,0.0296891004770713,0,0.980783284508793,0,0.0192167154912069,0,116.122492591792,792.1086931587,72
365,2021,496,"Holly Blue",0.31595,3.9106800672637,2,2,1,1,2,1,0,0,0,0.970310899522929,0,0.0296891004770713,0,0.980783284508793,0,0.0192167154912069,0,116.122492591792,792.1086931587,55
366,2018,497,"Holly Blue",0.21194,20.9212315631647,0,2,2,8,3,0.537256289571785,0,0.29447162777162,0.168272082656594,0.212028134928721,0.191173889714901,0.143371929991036,0.453426045365342,0.095713681664287,0.458084440743417,0.0679521571421385,0.378249720450157,17.066908629535,23.3505848633069,8
366,2019,497,"Holly Blue",0.23142,13.2345156167284,0,2,2,8,3,0.537256289571785,0,0.29447162777162,0.168272082656594,0.212028134928721,0.191173889714901,0.143371929991036,0.453426045365342,0.095713681664287,0.458084440743417,0.0679521571421385,0.378249720450157,17.066908629535,23.3505848633069,51
366,2020,497,"Holly Blue",0.28691,16.6168162180126,0,2,2,8,3,0.537256289571785,0,0.29447162777162,0.168272082656594,0.212028134928721,0.191173889714901,0.143371929991036,0.453426045365342,0.095713681664287,0.458084440743417,0.0679521571421385,0.378249720450157,17.066908629535,23.3505848633069,78
367,2016,498,"Holly Blue",0.23064,2.91604700667775,260,1,1,5,4,0,0,0.127378907876049,0.872621092123951,0.00651148176606889,0,0.327489134125576,0.64221977233541,0.011052413799467,0,0.220259639969584,0.68032960258655,61.4827725468181,0,21
368,2020,499,"Holly Blue",0.25452,27.4373513810134,0,2,2,7,1,1,0,0,0,0.974568042429839,0,0.0251043747833302,0.000327582786830938,0.740569716364753,0,0.153457303435502,0.105972980199746,175.044302632361,239.818301659371,34
369,2016,500,"Holly Blue",0.30005,4.46777616441416,0,2,2,6,1,1,0,0,0,0.80486117465991,0.162322388641564,0,0.032816436698526,0.523533160223634,0.29366334906514,0.015512590282792,0.167290900428434,396.362144315092,179.424807915597,54
369,2017,500,"Holly Blue",0.23535,3.39086500966396,0,2,2,6,1,1,0,0,0,0.80486117465991,0.162322388641564,0,0.032816436698526,0.523533160223634,0.29366334906514,0.015512590282792,0.167290900428434,396.362144315092,179.424807915597,42
369,2018,500,"Holly Blue",0.46524,4.61891097626457,0,2,2,6,1,1,0,0,0,0.80486117465991,0.162322388641564,0,0.032816436698526,0.523533160223634,0.29366334906514,0.015512590282792,0.167290900428434,396.362144315092,179.424807915597,78
369,2019,500,"Holly Blue",0.24719,4.95721919831851,0,2,2,6,1,1,0,0,0,0.80486117465991,0.162322388641564,0,0.032816436698526,0.523533160223634,0.29366334906514,0.015512590282792,0.167290900428434,396.362144315092,179.424807915597,69
369,2020,500,"Holly Blue",0.23497,4.16938835072895,0,2,2,6,1,1,0,0,0,0.80486117465991,0.162322388641564,0,0.032816436698526,0.523533160223634,0.29366334906514,0.015512590282792,0.167290900428434,396.362144315092,179.424807915597,43
370,2016,501,"Holly Blue",0.30576,9.87264290650607,8,1,1,1,3,0.789898656894801,0,0.210101343105199,0,0.542810924264598,0.106620844275694,0.248337686876064,0.102230544583643,0.520512493268945,0.199612169153952,0.170398692303152,0.109476645273952,53.3079853773786,155.770283617927,41
370,2017,501,"Holly Blue",0.15655,3.05772994129159,8,1,1,1,3,0.789898656894801,0,0.210101343105199,0,0.542810924264598,0.106620844275694,0.248337686876064,0.102230544583643,0.520512493268945,0.199612169153952,0.170398692303152,0.109476645273952,53.3079853773786,155.770283617927,35
370,2018,501,"Holly Blue",0.23911,14.6871634191716,8,1,1,1,3,0.789898656894801,0,0.210101343105199,0,0.542810924264598,0.106620844275694,0.248337686876064,0.102230544583643,0.520512493268945,0.199612169153952,0.170398692303152,0.109476645273952,53.3079853773786,155.770283617927,29
371,2017,502,"Holly Blue",0.24044,1.58738977562245,0,1,2,6,3,0.897650042376424,0.102349957623576,0,0,0.66606763577115,0.149435418589432,0,0.184496945639418,0.552312690834389,0.0857276361274066,0.0484792592989734,0.308019436637016,266.614888812158,141.126617139786,87
371,2018,502,"Holly Blue",0.44074,0.531264941826489,0,1,2,6,3,0.897650042376424,0.102349957623576,0,0,0.66606763577115,0.149435418589432,0,0.184496945639418,0.552312690834389,0.0857276361274066,0.0484792592989734,0.308019436637016,266.614888812158,141.126617139786,66
371,2019,502,"Holly Blue",0.22465,3.30764396520358,0,1,2,6,3,0.897650042376424,0.102349957623576,0,0,0.66606763577115,0.149435418589432,0,0.184496945639418,0.552312690834389,0.0857276361274066,0.0484792592989734,0.308019436637016,266.614888812158,141.126617139786,70
372,2020,503,"Holly Blue",0.33567,4.93973523019166,0,1,2,2,3,0.992828451517922,0,0,0.00717154848207754,0.665925596695857,0.0639303772719371,0,0.190842250474557,0.48848533918324,0.114987240585315,0,0.132021482545029,556.325021064576,86.0163189766786,105
373,2020,505,"Holly Blue",0.33196,2.4217179667256,0,2,2,NA,NA,1,0,0,0,0.987441871754806,0,0,0.0125581282451936,0.965202438168677,0,0,0.0347975618313234,500.233842275232,204.236622856299,52
373,2021,505,"Holly Blue",0.28507,0.948712597005863,0,2,2,NA,NA,1,0,0,0,0.987441871754806,0,0,0.0125581282451936,0.965202438168677,0,0,0.0347975618313234,500.233842275232,204.236622856299,43
374,2018,508,"Holly Blue",0.25935,1.85384301657336,25,1,1,1,3,0.70473005497817,0.29526994502183,0,0,0.628315216674805,0.232321567569464,0.104693663421686,0.00508541824131162,0.388843579154021,0.36610465731383,0.0470381479974745,0.171227391018493,115.75797482496,225.73374169579,35
374,2019,508,"Holly Blue",0.23272,4.56412596987677,25,1,1,1,3,0.70473005497817,0.29526994502183,0,0,0.628315216674805,0.232321567569464,0.104693663421686,0.00508541824131162,0.388843579154021,0.36610465731383,0.0470381479974745,0.171227391018493,115.75797482496,225.73374169579,53
374,2020,508,"Holly Blue",0.33593,4.70363198783327,25,1,1,1,3,0.70473005497817,0.29526994502183,0,0,0.628315216674805,0.232321567569464,0.104693663421686,0.00508541824131162,0.388843579154021,0.36610465731383,0.0470381479974745,0.171227391018493,115.75797482496,225.73374169579,93
374,2021,508,"Holly Blue",0.33094,0.748609457931892,25,1,1,1,3,0.70473005497817,0.29526994502183,0,0,0.628315216674805,0.232321567569464,0.104693663421686,0.00508541824131162,0.388843579154021,0.36610465731383,0.0470381479974745,0.171227391018493,115.75797482496,225.73374169579,83
375,2016,509,"Holly Blue",0.35158,5.13851509759967,250,1,1,1,3,0.0563918763880492,0,0.259713668198155,0.683894455413796,0.027105725122901,0,0.426119138075691,0.546775136801408,0.0436936409599108,0,0.405794718077274,0.550511640962815,19.9477196179695,0,68
375,2017,509,"Holly Blue",0.2391,6.07041683528935,250,1,1,1,3,0.0563918763880492,0,0.259713668198155,0.683894455413796,0.027105725122901,0,0.426119138075691,0.546775136801408,0.0436936409599108,0,0.405794718077274,0.550511640962815,19.9477196179695,0,70
